Annee;Mois;Date;Gare;Nature;Type
2013;11;2013-11;Strasbourg;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Strasbourg;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Gare du Nord;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;11;2013-11;Lille Europe;Foulard, écharpe;Vêtements, chaussures
2013;11;2013-11;Paris Gare du Nord;Autres divers;Divers
2013;5;2013-05;Colmar;Autres vêtements;Vêtements, chaussures
2013;5;2013-05;Paris Est;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;5;2013-05;Paris Est;Autre pièce ou papier personnel;Pièces d'identités et papiers personnels
2013;6;2013-06;Paris Est;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;6;2013-06;Paris Saint-Lazare;Sac à main;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Strasbourg;Tente;Articles de sport, loisirs, camping
2013;11;2013-11;Strasbourg;Carte d'abonnement;Pièces d'identités et papiers personnels
